Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,11079
Base Time Seconds,1668038562
Base Time Fractional,.154675208
Base Time,11/10/2022 00:02:42.154675208
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
222.165809516,10598.39458759,20123.51649089,27833934.56113,556409.7369828,490297.9260472,13462.90469651
223.587741122,10610.94698134,20064.09056394,27577694.42309,556645.2753635,490916.633383,13347.53025216
225.008309182,10610.21562186,20120.34183424,27893155.99615,556035.0417897,490073.4805487,13473.62250924
226.430218485,10615.00389571,20075.0387269,28711777.13914,556313.984741,490397.5959253,13385.05637238
227.851237576,10614.91095237,20061.14324497,28278684.00274,556265.0990826,490474.3818331,13389.75262999
229.272716334,10612.206369,19991.50408308,27546221.81891,556447.1267651,491883.5053511,13413.96444628
230.694184000,10606.07855182,20055.37154161,28042044.08883,556432.5819845,490968.3393327,13422.11894861
232.115201879,10612.45629302,20050.45046072,28047180.94014,556290.2693695,490355.9375738,13296.8751641
233.536675560,10611.64055458,20070.14197903,28071321.73833,556230.3103902,490621.7648339,13400.87030677
234.957692651,10607.52972759,20058.36255493,28300731.39237,555456.3401536,491730.066271,13393.97171985
236.379153348,10614.37461172,20080.82717913,28603861.5636,555560.1716073,490165.6672878,13381.16302539
237.800163227,10621.49435517,20049.48409453,28558894.81393,555925.1748515,490605.9786684,13331.91781616
239.222082379,10611.71612717,19982.34153114,29167760.84679,555678.8210489,489511.7397075,13330.08632793
240.642646076,10607.39807254,20050.22682966,28377400.35159,555638.7662227,493331.3951207,13293.19322979
242.064579379,10612.96535884,20074.64113129,28421888.00489,555492.9131189,491257.6293978,13319.38683465
243.485591591,10619.319065,20062.44433124,28836043.56069,555180.4557596,491191.3309112,13380.3703157
244.907064712,10604.76313342,20133.6924966,28964323.71192,556174.3927002,492231.656902,13400.28695606
246.328529712,10612.25778565,20063.22998394,29260929.31511,556194.878833,491681.3847023,13375.86417657
247.749548015,10606.78031537,20113.79722736,29238433.08911,556080.0086587,491663.3374023,13333.57492042
249.171020348,10612.34923616,20064.5604232,28449118.90054,556138.9612094,491359.2141871,13379.22218994
250.592038560,10613.56645101,19942.87705071,28532661.89362,556677.2035314,489790.7034131,13334.48616681
252.013500682,10610.37971806,20080.753184,28277354.44806,556504.1909965,491348.428515,13377.14747168
253.434523773,10611.78747243,20098.74533639,27774281.23186,556103.6154348,491458.9356469,13370.541403
254.856446167,10615.9877079,20031.4206397,28874260.3038,556270.920598,491836.5254703,13318.99843731
256.277013621,10626.85093431,20007.31526419,28110852.45447,556026.4778854,491382.0322529,13319.55954503
257.698930712,10626.53312296,20005.22280771,28838488.53451,556328.6387546,491755.6920425,13317.71481681
259.119940954,10636.74467711,19979.2532796,28332754.06258,555946.3575895,493445.0974901,13335.07521584
260.541413803,10636.22922752,20030.28065924,28515456.12685,555977.3123203,490390.7197546,13332.04681125
261.962885348,10629.64902528,19978.59857366,28733672.81327,556087.2960305,491723.1929718,13311.42154219
263.383910894,10621.50442017,19941.30905983,29210487.39179,556283.3591729,492552.8012729,13309.10048191
264.805372712,10632.14216347,19982.05896558,28646537.39054,556220.7218929,491882.7632242,13316.2556347
266.226389985,10631.8697664,19958.5976508,27804423.5037,556034.2176177,490398.9269779,13314.84717622
267.647856076,10627.42208414,19937.08311449,28222741.94857,555771.0549633,490140.1449082,13304.49453477
269.068875621,10618.02652322,19928.85995891,28472316.88956,555691.4027233,490645.4070616,13302.74089331
270.490799924,10626.23446093,19929.78028933,27853942.56123,556611.7033761,490250.9450744,13304.50730619
271.911365591,10625.80291498,19937.39351862,28171555.09966,556628.8411776,491338.7587087,13303.4571802
273.333292985,10634.68536801,19920.12224184,27921965.20015,555238.6216661,490220.4833107,13306.51457965
274.754308318,10625.0963164,19892.93260997,27797975.65977,556484.3880933,491198.6888832,13318.55764061
276.175786651,10632.83523792,19938.71702245,28068232.8169,556213.7409663,489946.7827268,13252.15998072
277.597250773,10637.80602073,19931.69726189,27959272.76652,555908.1332446,489477.7522967,13337.79806315
279.018279954,10626.93134087,19986.00850481,28243032.24258,556620.1482612,490363.1333259,13272.14751136
280.439745591,10635.08429465,19938.22088586,28735169.07718,556361.5052551,492066.5194788,13347.5016473
281.860757864,10623.21631741,19930.94145187,28815893.24417,556866.7927605,491272.9488502,13369.75994242
283.282222864,10616.51307846,19955.0348388,29318592.01212,556931.8873277,490858.3937545,13294.30812515
284.703241500,10628.84734985,19903.71760716,29316171.00825,556505.8360901,492578.7294113,13283.00103204
286.125167106,10633.48341498,19878.91168979,28944709.20851,556125.6163282,492271.0273548,13341.95090771
287.545736833,10615.98563577,19892.54173891,29060060.83194,556049.9741795,491727.0245247,13223.86342272
288.967664682,10626.34414525,19922.36701382,29846707.54642,556004.5046011,489266.7566189,13338.466554
290.388671985,10621.80375371,19870.5850574,29910632.06436,555784.228396,489179.3896742,13320.97998938
291.810140924,10627.68020011,19852.59561123,28415477.77304,556185.0040277,489732.2461561,13327.70351769
293.231605848,10626.86210147,19861.34221584,27715543.9659,555608.2075996,491133.2377144,13333.34206261
294.652631909,10632.9972811,19913.33216175,27700127.70767,556318.4636058,490540.59943,13339.79870453
296.074090000,10634.54469918,19922.53790791,28164361.18418,556431.097846,489869.97642,13318.9045876
297.495103727,10624.72463351,19953.10145929,27724950.55969,556127.5939591,490022.0327765,13325.3332623
298.916575697,10627.94400098,19926.52937397,28221750.7754,556433.1435806,492088.0598892,13331.03130313
300.337588575,10621.27205519,19886.82624336,28733625.61155,556780.8239185,490785.7719801,13317.47095767
301.759509575,10623.83763127,19932.92669527,28532699.0767,556136.8736702,491229.7836499,13342.4233143
303.180070909,10618.18936783,19946.68021924,28120120.59911,555912.6496543,490628.7641421,13298.98205425
304.601993212,10626.72478366,19904.4622609,27735776.2038,555587.8769688,491427.7918381,13371.78819937
306.023010969,10619.5285288,19961.31844715,28141505.20654,555392.827589,492322.2667338,13323.90421284
307.444491242,10631.45902851,19939.20860867,28404588.26941,555721.4007774,491984.9385599,13314.49928664
308.865963242,10611.81070133,19947.30405309,27594463.50544,555907.8205895,493600.9966435,13363.05274724
310.286977030,10622.15155111,19925.73311068,28482454.6758,555953.1597989,493632.1111482,13402.88818575
311.708437333,10615.30103471,19924.38446848,28714622.44178,555947.2806933,493913.2604959,13305.18136773
313.129451333,10619.0637222,19948.11366672,28204231.04076,556001.2723969,495322.9909647,13323.55640732
314.550922363,10621.95474338,19940.05865244,29059292.78789,555645.6360805,492091.1825901,13333.11712697
315.971949121,10633.03210682,19946.31552589,27847146.90782,555663.4740563,494516.7335161,13342.79556466
317.393858484,10633.39487318,19993.3345216,28577274.94152,556295.7034577,494023.4594001,13372.00973732
318.814414454,10640.07876514,19971.01602214,27859133.00385,555958.5822115,494021.3321016,13353.64672966
320.236338363,10628.96510304,19931.92494119,28405564.38032,555657.0780861,494741.9221228,13336.92635087
321.657342454,10632.88763285,19944.49711731,28261042.57128,555692.718574,495472.030618,13359.25562549
323.078822637,10626.84606964,19968.39462109,28495916.97716,555685.5050474,494562.8865954,13386.50375217
324.500305728,10630.65793182,19972.27269379,28856731.57344,555749.2794478,493832.0855429,13310.60458594
325.921338394,10632.72959044,19930.39226604,28528688.34641,555993.0026955,494023.3460651,13292.83222843
327.342803061,10639.23945692,19955.57707625,28411716.54675,555812.9880625,493333.9301444,13317.55411582
328.763831667,10636.92332844,19960.66913869,28083056.72994,555882.8397269,496201.8893979,13330.92868009
330.185289637,10635.34755817,19918.33887465,28887726.65763,555939.3389509,494026.7149896,13316.28493319
331.606314879,10634.75926529,19941.22993691,27877210.65431,555753.8697898,497998.8415577,13302.09967287
333.028240394,10618.75004144,19881.89545988,27770356.40171,555921.3500317,496189.1899741,13313.81931176
334.448803940,10627.59905803,19941.62148822,27994002.3756,556319.0174208,496132.1759521,13280.99964491
335.870733546,10625.42094683,19955.62716238,28218832.12874,555657.4557545,495167.7825288,13337.11269198
337.291754910,10628.43217906,19927.99807192,27144353.09946,555297.0511238,496134.821189,13334.15076769
338.713225697,10636.0504107,19903.44426175,27672801.53434,555819.8564346,494759.1127675,13292.78120659
340.134689485,10638.90685768,19932.10511285,27774121.28391,555549.1733894,494964.5414296,13369.16163369
341.555711697,10630.3337222,19884.65040818,27596198.48165,556166.78612,495421.1852285,13326.44636931
342.977170849,10631.77919627,19895.72316395,27377511.50741,555479.8532919,496165.3001368,13358.58166162
344.398192182,10628.19744609,19927.69822173,27893921.78473,555731.2126789,494052.0392666,13346.72176903
345.819656758,10628.11724339,19876.38397398,27603704.71795,555594.8445891,493579.2144982,13379.3358837
