Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,35065
Base Time Seconds,1667341411
Base Time Fractional,.858982450
Base Time,11/01/2022 22:23:31.858982450
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
351.060715652,61473206.39082,77936022.89815,75789927.20032,80281302.63379,89128911.95702,83220246.09113
352.482628288,61433410.82845,77940054.52902,75781458.39604,80280697.91101,89116376.94807,83250714.8688
353.903644227,61474548.41941,77944393.46363,75784734.267,80274902.79734,89097530.43102,83244915.15436
355.325103318,61466931.48471,77950615.84959,75749865.1803,80273601.8265,89128840.92836,83233492.00063
356.746564015,61464579.30048,77943391.93071,75786065.99394,80248098.31452,89115850.37739,83234685.03378
358.167575985,61434503.07994,77947382.44919,75772343.3253,80271677.83935,89083874.10689,83245265.36103
359.589044530,61481013.62742,77956438.63791,75837996.72212,80266811.0049,89099864.95046,83245550.76519
361.010045682,61497391.18537,77964643.29304,75825900.15744,80279204.95743,89137891.50964,83243444.59864
362.431509106,61454785.59287,77958650.6588,75814833.95144,80254911.93116,89124093.09789,83259564.38032
363.852517470,61464991.01519,77953447.91567,75811119.95471,80275751.41277,89143169.15945,83246097.66106
365.274439803,61493838.07196,77959194.69379,75775222.7464,80290959.45134,89131645.42247,83240176.5914
366.694991985,61491680.73407,77954236.28032,75808546.74683,80303549.57561,89166574.38718,83235204.58602
368.116915137,61477605.18829,77973151.52226,75845158.27007,80307462.03466,89126456.98129,83235978.06765
369.537925349,61474920.42306,77988597.11571,75815896.88933,80300390.14659,89138719.3613,83226366.2159
370.959400380,61465615.37215,77993576.40994,75768707.23027,80295107.97536,89141264.82966,83224636.51746
372.380855592,61438361.67462,77997979.68684,75824371.76684,80292671.17817,89106428.97978,83221814.90101
373.801867016,61486172.88054,77983545.37229,75848422.66996,80303834.35536,89102847.17617,83248346.61095
375.223329077,61459209.26164,77976428.45556,75806317.16344,80286543.80216,89085168.04719,83233147.79486
376.644345834,61473856.52958,77977238.61752,75853692.79624,80300252.01114,89127698.15551,83181888.984
378.065816743,61438918.42295,77925757.82321,75881160.66642,80282073.0978,89129895.84754,83252376.37889
379.486837622,61472333.72515,77883861.71794,75831962.36341,80331484.67826,89146417.57535,83193462.58263
380.908764289,61480405.68413,77981076.27502,75827111.83712,80283445.61935,89108469.1596,83197104.90743
382.329320561,61484728.40133,77977686.51047,75819082.9994,80314492.77506,89086863.65157,83195741.63086
383.751238774,61472233.93954,77992340.23523,75835738.16223,80311544.9765,89106677.6162,83191634.82592
385.172252289,61468302.01168,77986936.71229,75831503.39497,80326090.38843,89063959.404,83214788.98479
386.593723804,61435332.76837,77986093.84851,75865503.49555,80302861.95703,89122970.9223,83188181.76906
388.015191016,61425936.98913,77972118.88664,75807863.21183,80293349.10207,89131277.26656,83228579.06401
389.436209986,61409617.01927,77990157.18658,75794862.06371,80302137.41437,89129981.57175,83235296.77844
390.857670380,61474558.35695,77972774.684,75796281.35596,80297562.29908,89139073.06096,83233913.76863
