Style,Full,,,,,,,,,,,,
Append Mode,1,,,,,,,,,,,,
Fill Mode,1,,,,,,,,,,,,
Capacity,1000000,,,,,,,,,,,,
Count,15966,,,,,,,,,,,,
Base Time Seconds,1670981371,,,,,,,,,,,,
Base Time Fractional,0.567411951,,,,,,,,,,,,
Base Time,12/14/2022 01:29:31.567411951,,,,,,,,,,,,
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120,,,,,,,
1387.198471,96328585.16,93480379.29,91093907.35,94818463.99,88413263.97,85726581.77,,,,,,,
1388.619949,96329928.23,93501205.92,91113597.68,94816669.68,88396470.44,85712343.78,,,,,,,
1390.04098,96311409.44,93499370.84,91145302.55,94825263.18,88385369.6,85728080.76,,,,,,,
1391.462449,96306195.28,93508827.54,91136314.7,94868304.53,88406121.65,85703581.17,,,,,,,
1392.88347,96282972.59,93504881.9,91140777.15,94882097.15,88417783.05,85703444.78,,,,,,,
1394.304938,96271450.81,93467955.76,91127157.63,94880159.88,88418473.23,85739705.62,,,,,,,
1395.725974,96280453.84,93454910.06,91127714.85,94867670.12,88434209.29,85741643.21,,,,,,,
1397.147896,96299237.05,93451887.82,91111196.52,94866430.2,88422947.57,85724296.73,,,,,,,
1398.568477,96307849.82,93466838.26,91113242.76,94840929.13,88393126.31,85736350.8,,,,,,,
1399.990408,96323840.98,93489209.52,91115580.45,94825596.22,88390582.18,85753487.63,,,,,,,
1401.411436,96330605.31,93503454.7,91126738.32,94826214.95,88363771.93,85718964.57,,,,,,,
1402.832906,96325796.9,93501887.36,91147583.21,94818596.14,88365567.78,85708779.65,,,,,,,
1404.254367,96305052.63,93494929.86,91163465.36,94837803.2,88388288.4,85704110.2,,,,,,,
1405.675389,96287946.1,93498196.17,91157608.6,94841424.7,88403030,85661199.2,,,,,,,
1407.096878,96291594.71,93462541.7,91149549.05,94851346.16,88410232.11,85675112.74,,,,,,,
1408.517904,96282194.55,93469691.3,91143357.87,94859278.3,88400580.64,85669108.85,,,,,,,
1409.939375,96308353.12,93461431.98,91128693.59,94848335.27,88409381.51,85668232.07,,,,,,,
1411.360402,96312073.14,93486876.39,91131944.22,94829433.49,88386670.2,85662265.61,,,,,,,
1412.782333,96330699.51,93501742.4,91130802.58,94822322.94,88392066.44,85645396.35,,,,,,,
1414.202902,96323011.14,93501629.54,91132834.75,94827691.79,88368512.58,85642388.97,,,,,,,
1415.624827,96326247.27,93512219.08,91140034.98,94818598.84,88360306.09,85596542.69,,,,,,,
1417.045851,96323696.89,93525738.66,91165390.01,94843621.83,88371052.21,85575506.07,,,,,,,
1418.467323,96305838.52,93519111.74,91167679.06,94841364.79,88366989.22,85586449.08,,,,,,,
1419.888802,96287137.57,93492608.72,91160652.99,94873303.37,88392617.81,85584744.14,,,,,,,
1421.309837,96265133.75,93487606.46,91166468.03,94870474.7,88408131.03,85614618.52,,,,,,,
1422.731299,96299538.27,93479581.18,91119004.52,94857623.65,88424599.2,85602208.49,,,,,,,
1424.15233,96308315.16,93487532.45,91143208.18,94817441.41,88386468.06,85616348.55,,,,,,,
1425.573802,96330781.66,93474316.09,91125547.13,94809812.44,88374446.51,85645589.67,,,,,,,
1426.994824,96317140.37,93498478.83,91135001.82,94795181.11,88363199.53,85674079.21,,,,,,,
1428.41675,96327812.21,93514628.52,91170598.64,94800920.8,88354539.78,85637229.54,,,,,,,
1429.837321,96343930.95,93535305.41,91152172.01,94821831.95,88339805.7,85653919.64,,,,,,,
1431.259248,96263067.05,93519288.86,91170157.07,94865849.33,88362499.73,85644868.25,,,,,,,
1432.680273,96292819.73,93501575.8,91164342.55,94863204.82,88379397.56,85687224.46,,,,,,,
1434.101756,96284683.64,93485998.97,91159337.43,94854607.35,88379123.36,85662004.15,,,,,,,
1435.523238,96307238.67,93484030.52,91162222.02,94835113.36,88386630.3,85672356.25,,,,,,,
1436.944256,96299784.53,93478550.56,91142394.77,94815066.93,88377644.34,85680465.22,,,,,,,
1438.365737,96314671.13,93486486.21,91140241.07,94824540.01,88365301.44,85667194.88,,,,,,,
1439.786766,96333354.8,93509620.95,91146673.42,94820835.87,88349060.43,85678232.06,,,,,,,
1441.208237,96342909.79,93533569.36,91154978.74,94808171.58,88335587.8,85650393.56,,,,,,,
1442.62927,96326991.49,93536505.42,91167933.52,94819793.01,88332658.62,85663161.86,,,,,,,
1444.051199,96319616.09,93545575.86,91169476.73,94834419.58,88343449.26,85661746.22,,,,,,,
1445.471775,96308796.64,93531268.46,91168774.06,94841977.8,88357615.18,85658462.67,,,,,,,
1446.893695,96279030.67,93508316.22,91168967.35,94837038.51,88365353.4,85663125.71,,,,,,,
1448.314715,96284295.51,93486751.45,91151927.59,94830335.31,88379959.3,85653329.47,,,,,,,
1449.736189,96293325.7,93480699.64,91145741.06,94828580,88363007.07,85683562.68,,,,,,,
1451.157675,96321826.38,93518254.57,91136834.25,94793019.72,88354134.89,85657504.12,,,,,,,
1452.578691,96338021.52,93521976.44,91150840.28,94788811.21,88345576.43,85690663.17,,,,,,,
1454.000163,96327974.55,93533341.34,91161716.17,94777061.27,88338403.55,85642155.98,,,,,,,
1455.42118,96337294.64,93538010.47,91167954.22,94779677.5,88338846.13,85620406.33,,,,,,,
1456.842651,96314599.56,93536199.53,91176405.27,94811988.21,88345660.78,85606928.91,,,,,,,
1458.263677,96306966.71,93521809.08,91173058.83,94815751.6,88353976.81,85635468.47,,,,,,,
1459.685602,96298445.76,93507217.69,91180024.71,94791006.56,88345893.91,85648925.14,,,,,,,
1461.106183,96298297.98,93496745.7,91165144.8,94810141.89,88365648.19,85606753.98,,,,,,,
1462.528117,96297214.12,93475181.66,91154156.66,94798506.45,88375359.38,85661696.16,,,,,,,
1463.94914,96310958.58,93484167.12,91151417.48,94792390.6,88369238.58,85628512.81,,,,,,,
1465.370624,96324023.23,93499697.41,91149007.79,94769316.44,88355961.79,85612958,,,,,,,
1466.792101,96332685.21,93515222.2,91162559.54,94764507.52,88332979.91,85612180.83,,,,,,,
1468.21312,96326807.47,93536004.2,91185589.99,94770488.52,88320882.15,85571442.22,,,,,,,
1469.634589,96318323.02,93537577.42,91187000.61,94804406.79,88335481.67,85602872.85,,,,,,,
1471.055617,96296433.4,93500589.34,91178138.58,94822329.59,88275787.86,85676917.38,,,,,,,
1472.477093,96288035.89,93452088.72,91155120.73,94812569.5,88253091,85639902.41,,,,,,,
1473.898115,96293147.97,93403200.29,91115496.26,94807657.1,88246001.56,85626207.06,,,,,,,
1475.320033,96286398.19,93369650.51,91102407.73,94746043.31,88230572.22,85559627.63,,,,,,,
1476.740601,96263532.05,93341482.15,91065584.92,94743341.08,88184922.45,85555279.64,,,,,,,
1478.162523,96267663.38,93307021.36,91031940.55,94713845.05,88178980.66,85479628.78,,,,,,,
1479.583536,96261440.32,93299089.98,91005247.92,94698237.05,88121901.74,85488663.52,,,,,,,
1481.005023,96263706.55,93282635.88,90988405.73,94681198.43,88089176.88,85500706.24,,,,,,,
1482.426488,96238562.21,93251219.25,90978241.39,94670652.08,88060966.52,85450532.88,,,,,,,
1483.847511,96221575.34,93223968.49,90965510.62,94688843.64,88039714.6,85454775.22,,,,,,,
1485.26898,96184550.63,93198506.31,90953821.87,94704496.57,88000461.52,85385082.47,,,,,,,
1486.690006,96167530.16,93177310.26,90929734.75,94715198.73,88007470.18,85416055.44,,,,,,,
1488.11148,96145431.46,93109629.66,90900732.18,94707160.18,88002504.95,85323413.88,,,,,,,
1489.532505,96130787.89,93099570.11,90859991.43,94719731.2,87993393.77,85329470.12,,,,,,,
1490.954424,96130424.08,93073903.35,90832285.71,94696380.37,87978283.43,85291845.04,,,,,,,
1492.374989,96137278.39,93062326.66,90800320.82,94672092.35,87949626.85,85281886.69,,,,,,,
1493.796908,96147900.49,93050360.19,90782952.26,94658081.61,87923073.99,85310496.23,,,,,,,
1495.217929,96131272.4,93059758.08,90763305.8,94647963.99,87907799.08,85261162.78,,,,,,,
1496.639404,96120804.99,93047662.46,90760531.05,94647795.58,87886362.99,85240080.4,,,,,,,
1498.060871,96080559.6,93028502.64,90752481.09,94675411.34,87908404.34,85220379.89,,,,,,,
1499.481892,96073389.41,92994473.34,90721369.65,94668653.2,87893786.36,85256501.99,,,,,,,
1500.903367,96052907.03,92973168.57,90705066.73,94674536.49,87884737.5,85221012.33,,,,,,,
1502.324389,96041844.54,92940208.55,90674058.7,94657161.59,87892307.38,85216583.31,,,,,,,
1503.745858,96049921.25,92923807.89,90655516.98,94641525.36,87892845.67,85244523.13,,,,,,,
1505.166883,96055006.72,92929761.23,90623998.84,94622018.19,87873475.85,85158838.54,,,,,,,
1506.588808,96070761.51,92920768.76,90612268.6,94607777.94,87844617.1,85251400.51,,,,,,,
1508.009378,96072093.97,92939237.96,90621024.31,94600563.51,87835785.6,85139139.21,,,,,,,
1509.431308,96052909.77,92933790.14,90624638.26,94612232.77,87826422.72,85147026.42,,,,,,,
1510.852329,96041311.23,92923183.84,90619665.97,94622673.51,87820871.71,85125448.91,,,,,,,
1512.273805,96021641.18,92906562.67,90604178.28,94628403.3,87816861.04,85120700.18,,,,,,,
1513.695278,96002472.78,92890181.77,90597454.57,94642604.64,87844106.91,85074462.37,,,,,,,
1515.116299,95995577.15,92865017.23,90556171.24,94647628.88,87854748.44,85120225.91,,,,,,,
1516.537759,96022272.52,92830113.03,90552334.6,94600827.82,87865814.56,85158542.47,,,,,,,
1517.958778,96025577.65,92847801.81,90504345.36,94582702.61,87828880.3,85065374.03,,,,,,,
1519.38026,96047123.92,92879678.55,90517803.56,94562238.24,87814875.06,85093608.82,,,,,,,
1520.801274,96046341.44,92891287.27,90518273.34,94585366.64,87795588.23,85147669.35,,,,,,,
1522.223192,96018344.19,92907938.33,90530137.09,94601028.98,87806779.06,85044203.18,,,,,,,
1523.643754,96002524.11,92900791.29,90539208.95,94635317.68,87830474.55,85044341.47,,,,,,,
1525.065671,95969980.32,92863572.17,90525901.25,94623693.57,87842386.12,85027628.33,,,,,,,
1526.486688,95985056.16,92836693.36,90485510.57,94632243.49,87862397.17,85063364.32,,,,,,,
1527.908166,95994608.77,92845160.09,90459607.76,94596064.08,87850853.24,85066416.86,,,,,,,
1529.329638,96031476.47,92835382.61,90449014.59,94576666.26,87846284.95,85072362.97,,,,,,,
1530.750665,96034054.64,92866755.03,90457519.42,94586229.68,87826252.28,85092494.18,,,,,,,
1532.172149,96030456.39,92885635.49,90468746.75,94595196.47,87815705.56,85146775.43,,,,,,,
1533.593172,96012172.48,92891466.92,90468519.43,94612892.66,87817992.31,85086522.29,,,,,,,
1535.014637,95998635.86,92879643.41,90482142.74,94632265.82,87816762.37,84986219.95,,,,,,,
1536.435647,95974621.25,92870997.22,90477499.92,94654339.04,87847511.06,85019898.39,,,,,,,
1537.85757,95965852,92838706.64,90452277.69,94644911.96,87857723.34,85058347.26,,,,,,,
1539.278135,95963763.51,92814597.83,90436512.02,94627053.81,87879637.52,85064964.27,,,,,,,
1540.70006,96008815.51,92827164.12,90412558.31,94594412.42,87881137.74,85026130.8,,,,,,,
1542.121092,96011922.37,92850391.19,90417286.7,94577449.51,87845257.49,84998847.02,,,,,,,
1543.542564,96037337.24,92869182.89,90436799.99,94604620.99,87831826.42,84901702.72,,,,,,,
1544.964037,96004094.32,92878555.42,90440988.32,94618321.41,87834222.38,85004806.87,,,,,,,
1546.385055,95995895.08,92884485.21,90453431.58,94632119.86,87850370.11,84961260.29,,,,,,,
1547.806527,95977217.43,92867780.78,90447475.7,94655235.65,87873585.65,84962822.38,,,,,,,
1549.227553,95961095.82,92846666.88,90452951.44,94642540.89,87902824.35,84978251.3,,,,,,,
1550.649013,95956266.74,92815035.36,90423835.1,94643889.66,87910700.02,84931413.3,,,,,,,
1552.070036,95983930.1,92813603.08,90388779.25,94601557.88,87895301.63,84937573.63,,,,,,,
1553.491963,96024004.88,92852858.09,90400722.36,94592906.4,87876380.19,85019069.15,,,,,,,
1554.912538,96041526.63,92887258.63,90419044.4,94605318.8,87850819.2,85001608.94,,,,,,,
1556.334462,96014827.33,92896289.87,90422782.13,94605308.5,87848713.09,84988820.19,,,,,,,
1557.755483,96012320.46,92888663.76,90445843.32,94639142.6,87879365.29,84983198.67,,,,,,,
1559.176962,95990765.98,92883074.72,90444808,94652570.63,87901261.33,84978795.05,,,,,,,
1560.598439,95961700.3,92844388.96,90416828.02,94666687.06,87926641.82,85003287.48,,,,,,,
1562.01947,95974707.85,92820702.31,90411911.47,94657252.15,87926565.2,84910727.25,,,,,,,
1563.440945,96066522.79,92846489.21,90391967.16,94624516.33,87909891.48,85031464.66,,,,,,,
1564.861955,96035112.37,92833051.18,90402581.24,94611109.47,87911712.56,84956824.92,,,,,,,
1566.28342,96026217.07,92868975.32,90405158.56,94617398.18,87904281.97,84969110.11,,,,,,,
1567.70444,96035148.26,92885057.23,90425914.65,94610643.55,87875477.33,84953513.87,,,,,,,
1569.126357,96022287.45,92923030.8,90444953.12,94627072.24,87894294.49,85010729.6,,,,,,,
1570.546925,95997273.66,92902801.84,90445704.41,94665930.5,87918105.6,85012372.15,,,,,,,
1571.968856,95975829.08,92861848.79,90444333.67,94689017.1,87930752.16,84915828.39,,,,,,,
1573.389879,95979460.34,92837767.52,90418438.07,94671322.97,87956692.37,84916174.63,,,,,,,
1574.811359,95994068.59,92829918.8,90382792.28,94643298.39,87943767.25,84939408.44,,,,,,,
1576.232827,96021955.56,92876289.83,90384476.01,94610733.57,87945537.04,84985726.4,,,,,,,
1577.653846,96048794.85,92885974.92,90388136.26,94590939.84,87921580.23,84938802.48,,,,,,,
1579.075313,96058147.52,92920209.1,90427047.51,94618695.02,87922233.52,84891949.82,,,,,,,
1580.496333,96029087.81,92912993.17,90441960.03,94621915.68,87923717.21,84944900.26,,,,,,,
1581.917805,95999025.55,92890162.44,90457160.83,94660087.35,87950485.31,84997580.36,,,,,,,
1583.33882,95997337.43,92873125.55,90441397.29,94661265.19,87979693.32,85036823.48,,,,,,,
1584.760746,96003569.54,92857707.68,90410448.42,94643337.01,87980132.15,85064126.78,,,,,,,
1586.181311,96015531.37,92859825.29,90398979.56,94622660.12,87966106.24,85133878.48,,,,,,,
1587.603241,96050839.04,92879982.01,90395715.91,94598345.16,87955801.54,85042283.88,,,,,,,
1589.024261,96050377.35,92918694.58,90413618.6,94590587.6,87935212.04,85028520.06,,,,,,,
1590.44574,96056216.43,92936447.37,90434191.55,94615696.82,87947054.67,85004465.65,,,,,,,
1591.867217,96034078.3,92927175.88,90473165.85,94654078.12,87976027.86,85036117.42,,,,,,,
1593.288237,96008602.74,92909165.91,90467564.14,94653397.77,88007553.74,84990339.81,,,,,,,
1594.709701,96010570.52,92857380.73,90445328.1,94677704.59,88030054.78,85062937.77,,,,,,,
1596.130738,96013975.16,92883208.72,90426762,94668733.33,88036467.23,85028654.81,,,,,,,
1597.552209,96027090.98,92881212.56,90405151.7,94624002.88,88037587.17,84945246.86,,,,,,,
1598.973236,96067237.95,92893067.75,90422185.92,94604255.8,88000920.69,84981386.31,,,,,,,
1600.395154,96078386.48,92949583.86,90445120.42,94617344.9,87989412.01,84932913.48,,,,,,,
1601.81572,96077523.95,92943408.81,90472390.16,94656267.54,88012372.73,85004166.63,,,,,,,
1603.237651,96040973.07,92935904.3,90478750.28,94673930.34,88026217.92,85017556.29,,,,,,,
1604.658672,96032374.93,92936304.6,90492500.65,94691302.84,88048797.72,84838306.26,,,,,,,
1606.080144,96016338.21,92912172.92,90485575.36,94693846.98,88079476.03,84617203.92,,,,,,,
1607.501615,96031529.36,92890982.97,90495703.01,94695456.93,88104004.56,84652245.93,,,,,,,
1608.922644,96056339.98,92896506.94,90456965.52,94671889.72,88106164.99,84661634.18,,,,,,,
1610.344108,96073827.47,92929593.56,90471232.48,94645490.9,88077508.61,84638993.23,,,,,,,
1611.765141,96092157.1,92937812.85,90483117.64,94675394.43,88053040.14,84628175.25,,,,,,,
1613.186612,96077606.68,92963211.13,90536236.66,94659892.61,88066824.88,84633105.25,,,,,,,
1614.607641,96066627.22,92972543.04,90550476.54,94710209.14,88090849.4,84647610.45,,,,,,,
1616.029558,96037310.03,92936090.13,90556898.74,94731847.59,88122052.82,84677723.6,,,,,,,
1617.450127,96046599.39,92935316.48,90537457.89,94743723.1,88150597.07,84655573.39,,,,,,,
1618.872045,96046255,92928576.22,90525569.7,94711859.38,88169064.08,84667614.96,,,,,,,
1620.293064,96077345.58,92939456.93,90513472.65,94698927.88,88155191.23,84671984.01,,,,,,,
1621.714539,96093781.77,92954267.98,90528631.93,94674938.02,88159775.68,84654558.92,,,,,,,
1623.136011,96107232.29,92990740.04,90558327.18,94673590.49,88135904.33,84640501.98,,,,,,,
1624.557039,96097586.51,93006757.74,90578622.91,94703426.47,88159105.31,84635700.76,,,,,,,
1625.978505,96084077.11,93000834.02,90612680.81,94735843.49,88169985.25,84665386.05,,,,,,,
1627.39953,96067769.16,92999294.25,90617211.12,94752451.3,88189749.4,84663316.08,,,,,,,
1628.820998,96055950.81,92964009.48,90597978.13,94749122.39,88217418.31,84664702.44,,,,,,,
1630.242027,96070858.43,92962376.64,90603632.08,94759841.66,88220719.06,84649346.05,,,,,,,
1631.663951,96080455.06,92959499.02,90583304.91,94722151.47,88234351.02,84702425.59,,,,,,,
1633.084524,96105230.06,92965294.74,90584017.84,94704442.15,88215931.84,84688670.82,,,,,,,
1634.506458,96137949.63,93000632.34,90604784.08,94699705.53,88205823.19,84676304.85,,,,,,,
1635.927483,96130641.04,93022461.27,90651868.45,94714178.74,88192195.61,84658970.08,,,,,,,
1637.348964,96095655.67,93028993.72,90668685.59,94759891.68,88216789.72,84663845.27,,,,,,,
1638.77044,96075385.42,92990768.32,90666903.95,94791728.61,88260891.96,84685868.89,,,,,,,
1640.191463,96076203.97,92978225.14,90665980.99,94772978.84,88273701.07,84659065.36,,,,,,,
1641.612939,96093285.02,92947559.52,90640450.19,94784214.76,88295852.26,84675666.03,,,,,,,
1643.033959,96124330.83,92977972.04,90635814.78,94759826.13,88290812.93,84729437.5,,,,,,,
1644.455441,96145123.25,93007876.19,90637480.2,94742537.47,88282790.66,84719118.98,,,,,,,
1645.876459,96145171.42,93039773.38,90659138.57,94740329.59,88265002.13,84722390.57,,,,,,,
1647.298392,96134655.66,93079480.76,90703516.63,94763160.29,88260402.56,84690337.71,,,,,,,
1648.718955,96112010.26,93066374.72,90715338.96,94809952.72,88286627.37,84692843.1,,,,,,,
1650.140876,96079457.53,93035021.42,90721055.2,94828026.35,88319453.83,84698428.55,,,,,,,
1651.561868,96080254.68,93001932.44,90694327.85,94832681.17,88334177.02,84709173.56,,,,,,,
1652.98333,96099490.48,92988347.59,90688283.01,94794291.71,88346425.6,84774993.38,,,,,,,
1654.4048,96138125.52,93026810.26,90679994.23,94742368.87,88329194.26,84794904.75,,,,,,,
1655.825823,96147327.22,93045827.69,90701369.76,94749467.38,88312361.35,84738454.24,,,,,,,
1657.247288,96156038.19,93078223.16,90733321.79,94771859.49,88301965.86,84724340.07,,,,,,,
1658.668313,96146167.02,93078260.01,90757152.88,94793149.98,88316572.72,84711456.54,,,,,,,
1660.089777,96105350.23,93065468.42,90775289.59,94829426.87,88339850.07,84709656.02,,,,,,,
1661.510787,96084342.16,93047077.29,90763515.86,94844582.89,88361777.16,84759963.45,,,,,,,
1662.932716,96086975.53,93012986.39,90775478.05,94844810.91,88505161.01,85005928.96,,,,,,,
1664.353279,96962386.47,93085414.41,90667375.03,94736582.66,88412231.79,84802095.72,,,,,,,
1665.775203,95953492.03,93161564.05,91027681.51,94978368.05,88574056.61,84692647.87,,,,,,,
1667.196215,96035633.84,92752120.13,90871409.56,94903301.72,88005371.64,84820591.06,,,,,,,
1668.617693,96252156.8,93099975.04,90715919.76,95003351.94,88002064.44,84636501.61,,,,,,,
1670.03915,95826624.92,92996473.13,90845511.5,95015615.05,88492466.4,84834919.45,,,,,,,
1671.460163,96032535.86,93042286.26,90791390.01,94837515.12,88248942.7,84713893.33,,,,,,,
1672.881628,96078757.7,93108556.78,90837792.82,94913994.8,88458395.38,84840711.54,,,,,,,
1674.302646,96079346.51,93026992.04,90842055.33,95170706.18,88388150.49,84787743.55,,,,,,,
1675.724109,96125400.56,93087608.39,90795185.83,94840947.07,88327302.46,84889636.52,,,,,,,
1677.145127,96173519.57,92991474.92,90828428.87,94813666.48,88420050,84945707.73,,,,,,,
1678.567055,96162352.33,93103819.82,90748364.63,94825256.39,88345056.71,84757837.65,,,,,,,
1679.987626,96127774.76,93137685.37,90823335.98,94780891.09,88358457.05,84821165.6,,,,,,,
1681.409558,96188223.01,93135467.97,90882739.01,94852966.9,88385118.08,84829561.87,,,,,,,
1682.830579,96199132.64,93161208.29,90773173.55,94837317.35,88446317.51,84843179.58,,,,,,,
1684.252044,96117510.18,93074287.57,90808620.23,94881170.87,88424521.57,84892481.23,,,,,,,
1685.673522,96085778.69,93061900.51,90822534.99,94828035.65,88372508.68,84902045.52,,,,,,,
1687.094542,96166263.51,93081420.76,90762149.31,94637193.78,88421000.18,84980415.96,,,,,,,
1688.516018,96242191.23,93193982.4,90637922.68,94818089.39,88501518.8,84838261.04,,,,,,,
